,Crop2014,Acres,FID,County,PPIC_Regio,Crop_PPIC,Price,Rotations,AdjustedPr,FieldCropP,WaterConsu,SavedWater,TNC,Krat,Kitfox,Corridors,CPAD,SavedWat_1,TNC_Norm,Krat_Norm,Kitfox_Nor,Corridors_,CPAD_Norm,SavedWat_2,TNC_Total,Krat_Total,Kitfox_Tot,Corridor_1,CPAD_Total,geometry,outcome
80,Mixed Pasture,1.38890116,8137,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,26.13,4.699085771,6.53,0.0,0.0,0.590849742,0.0,0.0,0.916713930091747,0.0,0.0,0.46592825581449,0.0,0.0,1.273225040892587,0.0,0.0,0.647128294977522,0.0,0.0,"POLYGON Z ((-13338877.79476568 4350690.602445811 0, -13338873.02696187 4350634.684375271 0, -13339034.6041034 4350635.342194567 0, -13339035.04885614 4350688.358111569 0, -13338877.79476568 4350690.602445811 0))",0.23044036431770618
81,Mixed Pasture,1.20087692,2772,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,22.59,4.699085771,5.64,0.0,0.0,0.507160915,0.0,0.0,0.91574086715949,0.0,0.0,0.462552058132348,0.0,0.0,1.099692072072617,0.0,0.0,0.555468090909635,0.0,0.0,"POLYGON Z ((-13328938.55984023 4338258.979467005 0, -13328939.61933138 4338255.036904625 0, -13329164.76752956 4338260.293651928 0, -13329166.88660608 4338262.922202053 0, -13329167.41638781 4338271.464449659 0, -13329166.88658991 4338283.292351521 0, -13329162.11880236 4338295.777284192 0, -13329151.52358754 4338295.777393306 0, -13328996.30354645 4338287.892170623 0, -13328942.26808803 4338285.920840448 0, -13328938.55984023 4338258.979467005 0))",0.22971548754863966
82,Mixed Pasture,3.80887504,5698,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,71.65,4.699085771,17.9,0.0,0.0,1.575331919,0.0,0.0,0.916322385515609,0.0,0.0,0.452990075263292,0.0,0.0,3.490157462783661,0.0,0.0,1.725382591038076,0.0,0.0,"POLYGON Z ((-13329346.9006093 4340583.763961457 0, -13329423.18613454 4340583.763888898 0, -13329423.18619306 4340788.826444137 0, -13329276.97222467 4340788.826302566 0, -13329281.74003781 4340757.277906191 0, -13329292.86509227 4340707.98385212 0, -13329302.40069407 4340686.294549357 0, -13329318.2935718 4340662.633635236 0, -13329346.9006093 4340583.763961457 0))",0.22821874346315016
83,Mixed Pasture,15.13144698,23221,Fresno,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,284.65,4.70631093,71.21,0.0,0.0,6.195549112,0.0,0.0,0.917598120826644,0.0,0.0,0.448448610387543,0.0,0.0,13.884587314236004,0.0,0.0,6.785676371333785,0.0,0.0,"POLYGON Z ((-13338901.11992601 4360538.257382982 0, -13338900.32519983 4360124.420185025 0, -13338909.86089858 4360114.543502811 0, -13339163.35144668 4360110.592862645 0, -13339162.55674035 4360253.804212921 0, -13339048.12857375 4360258.742534155 0, -13339048.92310382 4360305.163251652 0, -13339048.92311959 4360534.306611047 0, -13339105.34270806 4360533.318813058 0, -13339106.82334779 4360612.459565442 0, -13338913.0394849 4360613.322708544 0, -13338903.5037613 4360601.470135305 0, -13338901.11992601 4360538.257382982 0))",0.2276744552023645
84,Mixed Pasture,5.0688944,2895,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,95.36,4.699085771,23.82,0.0,0.0,2.045812631,0.0,0.0,0.916263747126439,0.0,0.0,0.442044458939504,0.0,0.0,4.644444176732224,0.0,0.0,2.240676682469481,0.0,0.0,"POLYGON Z ((-13326427.74442174 4357535.384122591 0, -13326568.39595825 4357534.396675924 0, -13326584.28872607 4357538.346378939 0, -13326587.46731136 4357563.031953743 0, -13326587.46720677 4357689.42289994 0, -13326581.90481802 4357713.121414855 0, -13326572.36918747 4357722.995912353 0, -13326563.80141678 4357729.20633507 0, -13326437.28018945 4357729.907916043 0, -13326422.18195675 4357722.008419381 0, -13326422.18198 4357539.333811128 0, -13326427.74442174 4357535.384122591 0))",0.2263847010109905
85,Mixed Pasture,1.34385696,2715,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,25.28,4.699085771,6.31,0.0,0.0,0.541448512,0.0,0.0,0.915520987328295,0.0,0.0,0.44128326589198,0.0,0.0,1.230329250847201,0.0,0.0,0.593021588200468,0.0,0.0,"POLYGON Z ((-13324344.49680222 4341420.922066749 0, -13324342.58981376 4341343.229932358 0, -13324448.1181557 4341345.596272251 0, -13324451.61447389 4341348.356832787 0, -13324452.88592209 4341422.499522609 0, -13324344.49680222 4341420.922066749 0))",0.2261340422033792
86,Mixed Pasture,5.6075278,1957,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,105.49,4.699085771,26.35,0.0,0.0,2.206700478,0.0,0.0,0.916222967678227,0.0,0.0,0.431007961873108,0.0,0.0,5.137745762254161,0.0,0.0,2.416889128224793,0.0,0.0,"POLYGON Z ((-13340358.57553528 4349440.243987652 0, -13340358.57555936 4349562.592786734 0, -13340347.45056188 4349569.499641059 0, -13340111.44213534 4349570.486305757 0, -13340110.64743214 4349447.150821039 0, -13340147.20097423 4349452.08410925 0, -13340161.50456524 4349451.097449716 0, -13340164.6830752 4349460.964215419 0, -13340171.83485483 4349459.977519095 0, -13340172.62947871 4349445.17732807 0, -13340175.01339154 4349384.990176138 0, -13340189.3169338 4349384.990067119 0, -13340201.23651126 4349394.85688755 0, -13340228.2543862 4349395.84354075 0, -13340230.63819645 4349426.430516358 0, -13340235.40608461 4349457.0175663 0, -13340235.40612026 4349472.804364541 0, -13340239.37943162 4349476.751206621 0, -13340272.75424071 4349480.697867628 0, -13340283.08458107 4349469.844420938 0, -13340287.05781363 4349456.030893913 0, -13340287.05781979 4349426.4305394 0, -13340288.64715656 4349384.003429377 0, -13340299.77200826 4349384.003447219 0, -13340301.36128377 4349410.643670092 0, -13340332.35236612 4349410.643680457 0, -13340337.9148845 4349389.923483538 0, -13340355.39693492 4349390.910185263 0, -13340358.57553528 4349440.243987652 0))",0.22453848825855585
87,Mixed Pasture,2.99649926,2508,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,56.37,4.699085771,14.08,0.0,0.0,1.171236062,0.0,0.0,0.916179289463495,0.0,0.0,0.42809839538291,0.0,0.0,2.74533056290469,0.0,0.0,1.282796524972076,0.0,0.0,"POLYGON Z ((-13315423.72007198 4342465.07649886 0, -13315423.15842682 4342269.098392813 0, -13315423.08424899 4342268.659305927 0, -13315432.620068 4342261.559990553 0, -13315506.36262956 4342259.982393268 0, -13315540.69109079 4342262.348848786 0, -13315545.7769633 4342267.87046923 0, -13315546.41254393 4342369.628317296 0, -13315543.86975817 4342379.883166905 0, -13315539.41974848 4342381.460646961 0, -13315483.47706595 4342380.671824222 0, -13315456.77709141 4342468.231895218 0, -13315427.53426164 4342467.442988989 0, -13315423.72007198 4342465.07649886 0))",0.22404628080773417
88,Mixed Pasture,1.84257857,1697,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,34.66,4.699085771,8.66,0.0,0.0,0.718724009,0.0,0.0,0.91639743800855,0.0,0.0,0.427217934489128,0.0,0.0,1.688534280877458,0.0,0.0,0.787182610809331,0.0,0.0,"POLYGON Z ((-13327276.04987397 4347713.260529549 0, -13327397.89485377 4347713.260550613 0, -13327397.89482771 4347747.459956374 0, -13327374.58525068 4347748.77527291 0, -13327373.52586387 4347784.290166573 0, -13327330.08549732 4347786.920924767 0, -13327329.17202589 4347852.689436326 0, -13327276.04989884 4347852.689567165 0, -13327276.04987397 4347713.260529549 0))",0.2239358954162797
89,Mixed Pasture,2.00368382,6091,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,37.69,4.699085771,9.42,0.0,0.0,0.770675816,0.0,0.0,0.916671442402465,0.0,0.0,0.421265485660453,0.0,0.0,1.836719737397882,0.0,0.0,0.844082837542291,0.0,0.0,"POLYGON Z ((-13316804.38922775 4353948.871954861 0, -13316863.7224261 4353948.871937338 0, -13316870.07959292 4353951.504171649 0, -13316873.2581151 4353958.742805991 0, -13316871.34692788 4354094.068180992 0, -13316861.07367068 4354110.756338289 0, -13316853.1272733 4354117.336963944 0, -13316846.24045991 4354121.943512559 0, -13316840.94277659 4354126.549969858 0, -13316840.94271064 4354134.4467851 0, -13316840.94274648 4354144.976005714 0, -13316837.2344118 4354148.924375743 0, -13316803.32969409 4354149.582457351 0, -13316804.38922775 4353948.871954861 0))",0.22298948801048635
90,Mixed Pasture,4.93787241,3527,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,92.89,4.699085771,23.2,0.0,0.0,1.862828011,0.0,0.0,0.916094152612942,0.0,0.0,0.413186605966429,0.0,0.0,4.523556041149773,0.0,0.0,2.040262741783171,0.0,0.0,"POLYGON Z ((-13335449.82884141 4344808.478082184 0, -13335447.04769401 4344592.490643825 0, -13335453.40477894 4344586.080116405 0, -13335455.78869017 4344585.586991684 0, -13335465.32430889 4344584.600770928 0, -13335483.2038046 4344585.587055886 0, -13335626.6365019 4344590.025169579 0, -13335627.03387849 4344598.408136412 0, -13335626.63656535 4344610.736030811 0, -13335624.64989342 4344627.995180743 0, -13335623.45795523 4344636.378107411 0, -13335619.48479329 4344649.199250267 0, -13335608.75718711 4344669.417254776 0, -13335590.48030412 4344705.908187089 0, -13335585.31506932 4344714.784378792 0, -13335576.17676797 4344722.674277252 0, -13335568.23036305 4344723.660563465 0, -13335566.24377691 4344727.112346889 0, -13335566.64115376 4344732.536777884 0, -13335551.54292262 4344754.234264468 0, -13335540.41794913 4344773.466100947 0, -13335535.25275916 4344771.986727448 0, -13335533.2662589 4344772.972956001 0, -13335534.06078595 4344777.411099187 0, -13335538.03402106 4344779.876806676 0, -13335530.48501853 4344795.163620432 0, -13335525.71706822 4344805.026270676 0, -13335522.1412394 4344805.026113478 0, -13335514.98947585 4344804.039989726 0, -13335508.63234405 4344805.026323264 0, -13335505.45376798 4344806.012453573 0, -13335498.30196382 4344806.998799873 0, -13335497.9046285 4344809.957469836 0, -13335496.31541014 4344815.874954836 0, -13335494.49085486 4344821.310032248 0, -13335464.13239578 4344819.326899139 0, -13335454.59668954 4344817.847441712 0, -13335451.81555277 4344814.395617378 0, -13335449.82884141 4344808.478082184 0))",0.22154679309656186
91,Mixed Pasture,1.76401096,5152,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,33.18,4.699085771,8.29,0.0,0.0,0.659302134,0.0,0.0,0.916315940154744,0.0,0.0,0.409351646343952,0.0,0.0,1.616391361255673,0.0,0.0,0.722100790644776,0.0,0.0,"POLYGON Z ((-13339764.27260164 4350190.578717515 0, -13339771.42439406 4350185.644992015 0, -13339826.25462576 4350190.578688079 0, -13339850.88853239 4350191.565546214 0, -13339850.13029301 4350312.094345747 0, -13339762.68340299 4350312.936068315 0, -13339761.09408272 4350308.002184599 0, -13339761.09419851 4350197.485912247 0, -13339764.27260164 4350190.578717515 0))",0.22094459774978267
92,Mixed Pasture,2.99177717,747,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,56.28,4.699085771,14.06,0.0,0.0,1.116163855,0.0,0.0,0.916321901616702,0.0,0.0,0.408612877920818,0.0,0.0,2.741430945627837,0.0,0.0,1.222478679531502,0.0,0.0,"POLYGON Z ((-13324851.5347867 4340724.56302951 0, -13324847.5615926 4340717.004621974 0, -13324845.97230674 4340706.488505229 0, -13324846.23718625 4340580.954131758 0, -13324846.76697767 4340570.766893104 0, -13324849.94541647 4340565.508913927 0, -13324854.44847014 4340564.522998763 0, -13324949.01079466 4340563.537210365 0, -13324956.42737334 4340566.494763239 0, -13324959.60596185 4340568.795106496 0, -13324961.99000708 4340573.395885493 0, -13324963.84410806 4340651.936828123 0, -13324963.04940896 4340717.990568908 0, -13324959.0762542 4340722.262676849 0, -13324952.45423306 4340725.220416177 0, -13324924.64188435 4340725.220260913 0, -13324917.48997175 4340723.577165956 0, -13324910.86803128 4340723.248560002 0, -13324869.81162675 4340725.548996154 0, -13324851.5347867 4340724.56302951 0))",0.22082246325625335
93,Mixed Pasture,5.95606797,253,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,112.05,4.699085771,27.99,0.0,0.0,2.216821791,0.0,0.0,0.916294845264522,0.0,0.0,0.407647211295827,0.0,0.0,5.457514378956128,0.0,0.0,2.427974498258895,0.0,0.0,"POLYGON Z ((-13340358.57555936 4349562.592786734 0, -13340358.57553528 4349440.243987652 0, -13340361.75406526 4349433.337207327 0, -13340367.31658704 4349425.443805465 0, -13340376.85225629 4349420.510466783 0, -13340392.74500958 4349420.510426838 0, -13340407.04860459 4349422.483815245 0, -13340438.03959683 4349422.483887751 0, -13340445.19143645 4349419.523714314 0, -13340448.37002758 4349412.617045285 0, -13340460.28960674 4349411.630414241 0, -13340605.70893528 4349408.670328825 0, -13340605.70889188 4349550.752563074 0, -13340598.66340981 4349563.874940228 0, -13340364.13807279 4349567.526186604 0, -13340358.57555936 4349562.592786734 0))",0.22065700942672484
94,Mixed Pasture,2.05954489,6859,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,38.74,4.699085771,9.68,0.0,0.0,0.723003455,0.0,0.0,0.916423221052965,0.0,0.0,0.384487698577979,0.0,0.0,1.887414761996974,0.0,0.0,0.791869674874137,0.0,0.0,"POLYGON Z ((-13329346.0987312 4340070.991927877 0, -13329326.23263975 4339985.554412768 0, -13329421.58965671 4339993.769531949 0, -13329424.70380301 4340174.059485801 0, -13329417.6163683 4340187.647844785 0, -13329413.64322931 4340189.290955757 0, -13329401.72368061 4340187.647963075 0, -13329376.56000031 4340138.35642046 0, -13329346.0987312 4340070.991927877 0))",0.21681848660515735
95,Mixed Pasture,6.96288275,2351,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,130.99,4.699085771,32.72,0.0,0.0,2.438494345,0.0,0.0,0.916254674104906,0.0,0.0,0.383571216417817,0.0,0.0,6.379773864931922,0.0,0.0,2.670761406192135,0.0,0.0,"POLYGON Z ((-13339678.44011275 4353400.281138721 0, -13339688.37305381 4353399.294115156 0, -13339864.38600648 4353400.281122656 0, -13339866.37271906 4353407.190558826 0, -13339867.16723802 4353412.125649101 0, -13339867.16723072 4353445.685104052 0, -13339866.37269619 4353559.68951205 0, -13339864.78331439 4353570.547184112 0, -13339860.18294743 4353578.497704842 0, -13339622.81516619 4353579.924342045 0, -13339620.82841942 4353406.203377748 0, -13339666.12306331 4353406.203472424 0, -13339675.26144573 4353403.735765414 0, -13339678.44011275 4353400.281138721 0))",0.21663764842045385
96,Mixed Pasture,1.68630577,6279,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,31.72,4.699085771,7.92,0.0,0.0,0.589953607,0.0,0.0,0.915758262295389,0.0,0.0,0.383172977546222,0.0,0.0,1.544248441633888,0.0,0.0,0.646146802944274,0.0,0.0,"POLYGON Z ((-13341362.74607874 4348401.889111831 0, -13341487.23989977 4348401.889052522 0, -13341487.9021265 4348441.352600389 0, -13341476.64463339 4348448.751867855 0, -13341475.72619926 4348489.801258055 0, -13341360.09732016 4348489.037658723 0, -13341362.74607874 4348401.889111831 0))",0.21648853997360185
97,Mixed Pasture,1.94700209,4714,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,36.63,4.699085771,9.15,0.0,0.0,0.661376612,0.0,0.0,0.916318946612103,0.0,0.0,0.372045241655711,0.0,0.0,1.784074904160363,0.0,0.0,0.724372863078225,0.0,0.0,"POLYGON Z ((-13331037.38802359 4335272.153624594 0, -13331037.5999897 4335266.63555117 0, -13330969.15492794 4335269.526074708 0, -13330964.91680329 4335269.263141555 0, -13330963.64534084 4335264.270657146 0, -13330963.64528158 4335254.810932384 0, -13330965.55240535 4335246.927840457 0, -13330970.42627739 4335239.833200819 0, -13330974.87622076 4335236.942658768 0, -13331039.50706275 4335235.891658438 0, -13331046.49992707 4335239.307643245 0, -13331051.16190558 4335246.139562162 0, -13331052.64518122 4335351.247319278 0, -13331049.67847619 4335356.239789074 0, -13330975.93576058 4335357.2909361 0, -13330940.97158795 4335357.290899002 0, -13330938.42875978 4335355.451606183 0, -13330937.36922592 4335352.823867571 0, -13330936.94543901 4335348.882247824 0, -13330936.30958831 4335305.262567414 0, -13330936.30969511 4335300.532624951 0, -13330937.5811593 4335292.124126162 0, -13330940.97160554 4335286.605861771 0, -13330951.99057754 4335280.825067162 0, -13330958.98334641 4335278.197278069 0, -13330971.27388253 4335276.358026226 0, -13330974.0286408 4335273.467420335 0, -13330977.20718371 4335272.942010031 0, -13331030.18333314 4335272.416446818 0, -13331037.38802359 4335272.153624594 0))",0.21472736471130235
98,Mixed Pasture,5.68836096,22303,Fresno,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,107.01,4.70631093,26.77,0.0,0.0,1.87725069,0.0,0.0,0.917599597102234,0.0,0.0,0.361450195974615,0.0,0.0,5.219637725068079,0.0,0.0,2.056059183766348,0.0,0.0,"POLYGON Z ((-13336261.89904653 4357305.704153756 0, -13336263.48824256 4357096.377331024 0, -13336382.68444222 4357097.364781895 0, -13336390.63082699 4357121.061807813 0, -13336391.42558919 4357209.926679891 0, -13336483.60389 4357210.914078334 0, -13336485.68445361 4357305.704165255 0, -13336474.86285974 4357305.704125452 0, -13336387.45223655 4357305.704151278 0, -13336261.89904653 4357305.704153756 0))",0.2131749655128082
99,Mixed Pasture,2.94193904,32478,Fresno,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,55.34,4.70631093,13.85,0.0,0.0,0.945809291,0.0,0.0,0.917926893624851,0.0,0.0,0.352113961592676,0.0,0.0,2.700484964220878,0.0,0.0,1.035897810138553,0.0,0.0,"POLYGON Z ((-13355724.78336411 4368301.063068663 0, -13355725.00158478 4368277.99799733 0, -13355725.68397165 4368205.847416065 0, -13355745.81484259 4368203.211691502 0, -13355748.99341519 4368133.36475224 0, -13355762.76723484 4368132.04697828 0, -13355776.54113285 4368108.325487236 0, -13355779.71956215 4368095.146820504 0, -13355779.71965906 4368079.332461338 0, -13355780.77910829 4368058.246899831 0, -13355813.62430993 4368059.564748246 0, -13355817.86236963 4368071.425387618 0, -13355822.10037384 4368084.603942374 0, -13355824.21955552 4368129.411173128 0, -13355824.21941137 4368302.052473347 0, -13355724.78336411 4368301.063068663 0))",0.21167347586958785
100,Mixed Pasture,2.88724261,719,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,54.32,4.699085771,13.57,0.0,0.0,0.931178218,0.0,0.0,0.916407340755106,0.0,0.0,0.353234300801032,0.0,0.0,2.645890322344932,0.0,0.0,1.019873124586297,0.0,0.0,"POLYGON Z ((-13337339.23540542 4346210.491731428 0, -13337329.96444022 4346199.805974786 0, -13337326.65347498 4346194.874085614 0, -13337314.07172179 4346193.230150983 0, -13337304.1386338 4346196.51801876 0, -13337298.84108819 4346208.847777462 0, -13337299.50329174 4346212.135778944 0, -13337170.37401197 4346212.957875293 0, -13337169.71175791 4346142.267155325 0, -13337180.30709041 4346146.377235989 0, -13337189.57791587 4346148.843183881 0, -13337206.13288994 4346148.84319393 0, -13337221.36362035 4346146.377145262 0, -13337233.28308192 4346142.267207293 0, -13337442.53871915 4346144.733265303 0, -13337443.74590448 4346214.036378311 0, -13337339.23540542 4346210.491731428 0))",0.21160694025935636
101,Mixed Pasture,4.78334601,29095,Fresno,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,89.98,4.70631093,22.51,0.0,0.0,1.535674668,0.0,0.0,0.917562567274605,0.0,0.0,0.351625823355009,0.0,0.0,4.389019245098336,0.0,0.0,1.681947979158148,0.0,0.0,"POLYGON Z ((-13341440.79295046 4362100.90848908 0, -13341493.23931457 4362105.847815815 0, -13341493.23940684 4362122.641144961 0, -13341494.82862243 4362131.531600251 0, -13341501.98040346 4362133.50737049 0, -13341508.33757597 4362132.519476098 0, -13341516.28386929 4362129.555950097 0, -13341520.25716001 4362121.653248139 0, -13341519.46259047 4362105.847732709 0, -13341549.6588948 4362100.908515031 0, -13341555.22134391 4362123.628871444 0, -13341567.93556724 4362250.073586149 0, -13341556.01597316 4362255.012903824 0, -13341496.41794468 4362261.927907886 0, -13341500.39103329 4362339.96872454 0, -13341503.56965356 4362483.209932908 0, -13341484.49824306 4362492.100779909 0, -13341447.94477243 4362495.064397128 0, -13341445.56086432 4362246.122135731 0, -13341440.79295046 4362100.90848908 0))",0.21153139843826899
102,Mixed Pasture,2.90999971,5614,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,54.74,4.699085771,13.67,0.0,0.0,0.93589639,0.0,0.0,0.915941125206916,0.0,0.0,0.352247699498236,0.0,0.0,2.665388408729198,0.0,0.0,1.025040703388034,0.0,0.0,"POLYGON Z ((-13337170.37401197 4346212.957875293 0, -13337299.50329174 4346212.135778944 0, -13337339.23540542 4346210.491731428 0, -13337443.74590448 4346214.036378311 0, -13337445.18751815 4346285.292735163 0, -13337213.41712052 4346282.004809682 0, -13337209.44397913 4346249.947208122 0, -13337171.03619375 4346250.769148439 0, -13337170.37401197 4346212.957875293 0))",0.21136480411752534
103,Mixed Pasture,1.08368844,7645,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,20.39,4.699085771,5.09,0.0,0.0,0.347469208,0.0,0.0,0.915809895470651,0.0,0.0,0.351176319387738,0.0,0.0,0.992452596959153,0.0,0.0,0.38056571772224,0.0,0.0,"POLYGON Z ((-13340727.18299522 4349308.490267664 0, -13340723.20987143 4349249.290500416 0, -13340727.18305547 4349248.303978585 0, -13340735.12954614 4349246.330557765 0, -13340752.61156216 4349250.277169359 0, -13340765.32582907 4349253.237193787 0, -13340782.01328504 4349255.210411805 0, -13340797.90621666 4349258.170469238 0, -13340816.18282556 4349260.143791302 0, -13340832.87034069 4349260.143911939 0, -13340849.5577837 4349264.090540156 0, -13340852.73640055 4349272.970359795 0, -13340854.32561455 4349289.743743214 0, -13340851.14705821 4349304.543678022 0, -13340848.35843421 4349309.3913292 0, -13340727.18299522 4349308.490267664 0))",0.21116436914306486
104,Mixed Pasture,5.93633108,8076,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,111.67,4.699085771,27.9,0.0,0.0,1.837264162,0.0,0.0,0.916385226480712,0.0,0.0,0.338974343592044,0.0,0.0,5.439966101210288,0.0,0.0,2.012263931188052,0.0,0.0,"POLYGON Z ((-13312775.33377234 4312093.551187131 0, -13312778.51221887 4312056.842513106 0, -13312896.11920207 4312054.220439886 0, -13312895.05963515 4312059.4645598 0, -13312927.90479601 4312062.086524239 0, -13312926.8452824 4311978.181420054 0, -13313026.44034049 4311976.870314538 0, -13313030.28543766 4312156.48109405 0, -13312713.88151077 4312156.48067771 0, -13312713.88137157 4312100.10627255 0, -13312775.33377234 4312093.551187131 0))",0.209226595012126
105,Mixed Pasture,2.08098589,2980,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,39.15,4.699085771,9.78,0.0,0.0,0.618953627,0.0,0.0,0.916350686251525,0.0,0.0,0.325763419999087,0.0,0.0,1.90691284838124,0.0,0.0,0.677909080496245,0.0,0.0,"POLYGON Z ((-13324453.83957176 4341746.682810221 0, -13324388.67894024 4341744.316442634 0, -13324345.45047867 4341745.105204958 0, -13324346.40405891 4341624.422781731 0, -13324453.52158639 4341624.817097433 0, -13324453.83957176 4341746.682810221 0))",0.20701901770843534
106,Mixed Pasture,7.28983867,7271,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,137.14,4.699085771,34.26,0.0,0.0,2.15458113,0.0,0.0,0.916350100138721,0.0,0.0,0.323711608583371,0.0,0.0,6.680044395249621,0.0,0.0,2.359805402178958,0.0,0.0,"POLYGON Z ((-13337255.94546697 4352048.698525552 0, -13337257.26995482 4351922.867219432 0, -13337274.48708344 4351922.044969344 0, -13337273.82496824 4351878.456506571 0, -13337261.90533928 4351875.989428733 0, -13337262.56756949 4351852.961635607 0, -13337272.50053743 4351836.513298157 0, -13337367.8574096 4351830.756428583 0, -13337369.84403637 4351876.811728953 0, -13337426.79329736 4351878.456594736 0, -13337433.41535356 4351883.391061174 0, -13337434.0775126 4351961.521215012 0, -13337440.69954475 4351963.165970004 0, -13337451.9569497 4351962.343550721 0, -13337487.05358186 4351960.698695628 0, -13337495.00006407 4351961.521206246 0, -13337495.00000429 4352056.922902136 0, -13337490.36460944 4352072.549081204 0, -13337484.56157038 4352075.75223193 0, -13337477.12056861 4352076.661250249 0, -13337267.86509666 4352074.193930887 0, -13337260.58086248 4352064.324721864 0, -13337255.94546697 4352048.698525552 0))",0.206676951453682
107,Mixed Pasture,2.5460323,4284,Fresno,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,47.9,4.70631093,11.98,0.0,0.0,0.731328037,0.0,0.0,0.917455269061236,0.0,0.0,0.314602126190868,0.0,0.0,2.335870748835098,0.0,0.0,0.800987174930625,0.0,0.0,"POLYGON Z ((-13316212.6972339 4365955.388836865 0, -13316228.59011982 4365954.071406089 0, -13316332.42303777 4365958.02405487 0, -13316333.48260105 4366056.844283529 0, -13316326.06595657 4366058.161794014 0, -13316326.06590475 4366091.689037199 0, -13316223.29237428 4366088.466746635 0, -13316212.69727434 4366079.243515594 0, -13316211.63763079 4366062.114605187 0, -13316211.63770184 4365963.294562075 0, -13316212.6972339 4365955.388836865 0))",0.205342899208684
108,Mixed Pasture,1.18462261,2599,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,22.29,4.699085771,5.57,0.0,0.0,0.33553592,0.0,0.0,0.916784301123234,0.0,0.0,0.310221819686992,0.0,0.0,1.086043411603631,0.0,0.0,0.367495781716554,0.0,0.0,"POLYGON Z ((-13340426.81126639 4347950.828038806 0, -13340441.11214511 4347950.594404334 0, -13340446.05625895 4348055.816132314 0, -13340388.66597189 4348055.168222574 0, -13340379.13023366 4348041.356527312 0, -13340364.03197906 4347996.9619062 0, -13340366.41592041 4347978.217535168 0, -13340380.71947586 4347951.580972522 0, -13340426.81126639 4347950.828038806 0))",0.20450102013503765
109,Mixed Pasture,8.07891782,2026,Kings,SW,alfalfa-pasture,15.91790489,1.181818182,18.81206942,151.98,4.699085771,37.96,0.0,0.155385266,2.097701094,0.0,0.0,0.916146661765087,0.0,0.025083668138066,0.284383079870728,0.0,0.0,7.401473591467474,0.0,0.202648893511591,2.297507531674108,0.0,0.0,"POLYGON Z ((-13313385.28605743 4356210.266634092 0, -13313385.28599792 4356197.102681408 0, -13313383.29942894 4356183.115949531 0, -13313379.98847399 4356170.774752645 0, -13313379.98835291 4356150.20605512 0, -13313380.65066192 4356139.510479785 0, -13313380.65068532 4356097.550585824 0, -13313380.6505671 4356081.918559612 0, -13313384.62382405 4356072.045512381 0, -13313386.61042681 4356052.299907631 0, -13313340.25640463 4356048.186229372 0, -13313342.90515149 4355996.353908622 0, -13313352.83818603 4355993.885685951 0, -13313687.91194049 4355990.594771199 0, -13313683.9386187 4355998.822068517 0, -13313677.97892851 4356009.517605794 0, -13313672.68126836 4356020.213093337 0, -13313636.92243204 4356060.527240797 0, -13313577.32429744 4356121.409978523 0, -13313501.17118979 4356182.29323737 0, -13313460.77694458 4356211.912212268 0, -13313454.81712025 4356210.266773179 0, -13313449.5195423 4356211.912185794 0, -13313449.51957915 4356216.848657166 0, -13313454.81721323 4356219.316929644 0, -13313424.35596696 4356245.645063711 0, -13313395.13383068 4356270.825852607 0, -13313385.84791923 4356269.938317914 0, -13313381.31279854 4356269.504777458 0, -13313379.32624088 4356254.695288651 0, -13313380.65060908 4356239.062966767 0, -13313381.97495866 4356229.189930851 0, -13313385.28605743 4356210.266634092 0))",0.20426890162898018
